id,name,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_reviews_ltm,license
8.18019E+17,Heart downtown 1DB-bed+1Singlebed+Kitchen+Bathrm,499199343,Dublin City,Private room,Ä121,1,177,01/12/2024,8.58,40,117,
8.18637E+17,Modern Courtyard Apartment,477926776,Dublin City,Entire home,Ä630,2,55,17/11/2024,2.6,112,28,
8.20364E+17,Garden view,499023924,Fingal,Private room,Ä83,1,46,01/11/2024,2.17,162,24,
8.20365E+17,Tranquil rural location.,499023924,Fingal,Private room,Ä118,1,102,28/09/2024,4.71,162,36,
8.20721E+17,Palmerstown 3 Bd/ Sleeps 5 & Car Parking,492109525,South Dublin,Entire home,Ä158,1,25,07/12/2024,1.61,358,21,
8.21649E+17,Double Bedroom Monkstown Dublin,272688682,Dn Laoghaire-Rathdown,Private room,Ä71,1,67,30/11/2024,3,102,24,
8.21873E+17,Lovely private room with private bathroom,210266272,Fingal,Private room,Ä114,1,57,10/09/2024,2.69,82,11,
8.22213E+17,At home when on holidays !,46734690,Dn Laoghaire-Rathdown,Private room,Ä300,2,0,,,358,0,
8.22247E+17,Top Floor 2 bed in Temple Bar,69683252,Dublin City,Entire home,Ä206,4,63,18/11/2024,2.83,266,31,
8.22459E+17,Dublin City ground floor,138889818,Dublin City,Entire home,Ä67,14,99,16/11/2024,4.66,94,46,
8.23071E+17,Beautiful Townhouse in Dublin 2,500308351,Dublin City,Entire home,Ä179,2,26,07/12/2024,1.33,74,21,
8.23738E+17,Double room with private bathroom & small terrace,184600996,Fingal,Private room,Ä115,2,4,29/09/2024,0.2,167,3,
8.24514E+17,Cozy modern apt near Luas in south Dublin,23655167,Dn Laoghaire-Rathdown,Entire home,Ä210,14,2,27/08/2023,0.12,250,0,
8.24689E+17,Luxury Donnybrook D4 Apartment,189569084,Dublin City,Entire home,Ä314,2,41,03/12/2024,1.94,82,26,
8.25186E+17,Private room - Santry,27710080,Dublin City,Private room,Ä150,1,15,26/11/2023,0.92,87,0,
8.25813E+17,"Longterm-Near City, Airport,Motorway,Shops & DCUni",76330188,Fingal,Entire home,Ä101,22,9,31/08/2024,0.46,184,3,
8.25842E+17,Double bedroom w/ private bathroom,16209605,Dublin City,Private room,Ä135,4,28,14/10/2024,1.33,65,13,
8.26135E+17,Luxurious apartment in dublin 2,454011941,Dublin City,Entire home,Ä700,2,0,,,157,0,
8.26637E+17,4 bed 2 bathroom large apartment,69683252,Dublin City,Entire home,Ä356,3,58,11/11/2024,3.26,70,40,
8.26637E+17,Temple Bar Central 8.2,69683252,Dublin City,Entire home,Ä214,4,26,16/10/2024,1.23,56,14,
8.26698E+17,Lovely Family City Center Town House,96854605,Dublin City,Entire home,Ä359,2,11,27/10/2024,0.52,18,4,
8.26729E+17,Stunning Modern 2bed Apt Near Dublin City& Airport,368227087,Dublin City,Entire home,Ä210,2,36,27/08/2024,1.65,329,7,
8.26757E+17,Room in a Beautiful Appartment.,246246304,South Dublin,Private room,Ä35,1,12,09/09/2023,0.67,225,0,
8.2676E+17,Eden Suite - Private Room,465144886,Dublin City,Private room,Ä84,1,43,25/08/2024,2.23,266,19,
8.268E+17,Garden Apartment Dublin 4,501070822,Dn Laoghaire-Rathdown,Entire home,Ä135,2,63,03/12/2024,2.96,321,41,
8.27579E+17,Comfortable & Quiet Room 10 mins from Airport.,331809340,Fingal,Private room,Ä100,1,62,22/09/2024,2.93,116,14,
8.27585E+17,Temple Bar 3 bedroom Condo,69683252,Dublin City,Entire home,Ä410,3,2,30/09/2024,0.22,24,2,
8.28235E+17,Modern Studio in Dublin15,482199220,Fingal,Entire home,Ä104,2,151,24/11/2024,6.98,80,75,
8.28391E+17,Beautiful light-filled home in the city centre,57644,Dublin City,Entire home,Ä291,3,29,20/09/2024,1.37,37,13,
8.28725E+17,Entire Home / Prime South Dublin location,4795535,Dn Laoghaire-Rathdown,Entire home,Ä165,2,36,13/10/2024,1.71,39,11,
8.28957E+17,Stylish 2 bed apartment close proximity to beach!,82796993,Fingal,Entire home,Ä270,3,30,29/10/2024,1.48,331,10,
8.29616E+17,Cheerful 1 bedroom with ample space,25107341,Dublin City,Entire home,Ä145,56,0,,,79,0,
8.30332E+17,The best room in Dublin + coffee,56108415,Dublin City,Private room,Ä63,3,155,07/12/2024,7.24,41,83,
8.30387E+17,Chic Room & 75 Inch TV Temple Bar,34571024,Dublin City,Private room,Ä70,15,9,08/09/2024,0.43,81,5,
8.30469E+17,Cute & Private Garden Room!,17110979,Dn Laoghaire-Rathdown,Private room,Ä102,3,5,08/08/2023,0.24,32,0,
8.30567E+17,Private Double Room Ensuit,102691221,South Dublin,Private room,Ä80,2,13,27/08/2023,0.6,364,0,
8.31095E+17,Hillview Apartment 1 Bed,436039262,South Dublin,Entire home,Ä150,2,10,01/09/2024,0.46,15,8,
8.3118E+17,"No.4 The Kingfisher, Double bed en-suite room",60193864,Dublin City,Private room,Ä102,2,127,17/11/2024,5.88,253,74,
8.31747E+17,Cute cozy house with a cat,50459138,Dn Laoghaire-Rathdown,Private room,Ä55,2,47,28/10/2024,2.87,261,33,
8.31748E+17,"Lovely 2 bedroom house in Stoneybatter, Dublin 7!",17010989,Dublin City,Entire home,Ä300,3,12,25/11/2024,0.6,91,8,
8.31984E+17,Heart of downtown Double-bed Rm+Privacy Bathroom,499199343,Dublin City,Private room,Ä102,1,600,08/12/2024,28.26,71,328,
8.32003E+17,Large Double Room,502190385,South Dublin,Private room,Ä103,2,1,19/03/2023,0.05,89,0,
8.32008E+17,Heart of downtown Triple-bed with Kitchen&Bathroom,499199343,Dublin City,Private room,Ä121,1,337,11/12/2024,16.99,41,217,
8.33411E+17,Home in Dublin,502498895,Dublin City,Entire home,Ä120,3,28,18/11/2024,1.39,19,1,
8.3357E+17,Stylish 1 Bedroom Apartment in Dublin 1,483024454,Dublin City,Entire home,Ä126,3,37,24/11/2024,1.94,338,23,
8.35234E+17,Double room in Castleknock by train and bus stops,49338441,Fingal,Private room,Ä100,3,32,12/10/2024,1.6,105,16,
8.35327E+17,City charming en-suite with private bathroom,31741753,Dublin City,Private room,Ä155,2,17,31/08/2024,0.89,3,9,
8.35455E+17,city centre apartment,502899996,Dublin City,Entire home,Ä280,1,0,,,89,0,
8.35517E+17,Large Shared 3 Bed Apartment Howth/Sutton,98909331,Fingal,Private room,Ä210,2,20,17/09/2024,1.05,352,9,
8.35534E+17,Parnell House,502847206,Dublin City,Entire home,Ä253,1,149,01/12/2024,6.97,102,83,
8.35664E+17,Cozy room with ensuite washroom,85268063,Fingal,Private room,Ä85,3,15,04/09/2024,0.73,32,4,
8.35954E+17,Family Home,100007581,Fingal,Entire home,Ä250,3,5,24/08/2024,0.27,215,3,
8.35963E+17,Spacious home close to transport,7218494,South Dublin,Private room,Ä69,2,2,19/03/2023,0.09,364,0,
8.36187E+17,Double room in Dublin,63036653,Dublin City,Private room,Ä86,1,59,25/10/2024,2.79,111,31,
8.36243E+17,Clean double bedroom in Dublin,284436185,Dublin City,Private room,Ä80,2,24,20/10/2024,1.13,359,10,
8.36382E+17,Private room with own bathroom and parking,315834528,South Dublin,Private room,Ä78,1,86,14/11/2024,4.06,203,40,
8.36505E+17,Spacious 1 Bed Apartment in Dublin 1,483024454,Dublin City,Entire home,Ä105,3,17,12/10/2024,0.82,75,13,
8.36806E+17,4 Bed House in Stillorgan Dublin,10484747,Dn Laoghaire-Rathdown,Entire home,Ä266,2,13,01/11/2024,0.73,86,7,
8.36817E+17,Bright wide double bedroom with ensuite bathroom,276546240,Dublin City,Private room,Ä98,2,35,28/08/2024,1.65,99,6,
8.36867E+17,Lucan Cnoc,7069462,South Dublin,Entire home,Ä216,15,33,29/10/2024,1.56,351,13,
8.36902E+17,City Center above Pub; Own BR! (Walk to Aviva),29931307,Dublin City,Private room,Ä325,3,0,,,88,0,
8.3702E+17,"Double ensuite, superking bed",4927572,South Dublin,Private room,Ä90,2,1,19/03/2023,0.05,67,0,
8.37023E+17,Quirky Cottage in Windy Arbour,39920830,Dn Laoghaire-Rathdown,Entire home,Ä350,1,0,,,87,0,
8.37035E+17,Dublin City centre just a short bus journey away,503263687,Fingal,Entire home,Ä240,7,1,27/08/2023,0.06,263,0,
8.37519E+17,Architect's Garden Studio,22754114,Dublin City,Entire home,Ä160,1,140,02/12/2024,6.61,305,75,
8.37531E+17,Cosy house in North Dublin City,488381838,Dublin City,Entire home,Ä159,1,61,10/11/2024,2.98,117,36,
8.37938E+17,The Lulu's,72359233,Fingal,Entire home,Ä90,1,167,09/12/2024,7.85,80,77,
8.38154E+17,"3 bedroom comfort in sunny Shankill, South Dublin.",171856823,Dn Laoghaire-Rathdown,Entire home,Ä800,1,32,12/11/2023,1.52,160,0,
8.38362E+17,Cosy home near Dublin City,319437010,Dublin City,Entire home,Ä142,3,13,25/11/2024,0.71,34,10,
8.3877E+17,Room in idyllic wooden chalet with en-suite,418537054,Dn Laoghaire-Rathdown,Private room,Ä120,2,3,21/04/2023,0.14,365,0,
8.3879E+17,"Seaview Penthouse Room, Private Bathroom & Balcony",16630125,Fingal,Private room,Ä110,2,47,16/11/2024,2.22,154,29,
8.39019E+17,Beautiful Double Room,102646372,Dublin City,Private room,Ä400,2,0,,,89,0,
8.39643E+17,Private room nearby grand canal,503795765,Dublin City,Private room,Ä80,5,37,02/10/2024,1.75,339,14,
8.3993E+17,Beautiful Bedroom 2 near Centre,441686258,Dublin City,Private room,Ä105,2,3,12/06/2023,0.15,81,0,
8.39938E+17,Comfortable Bedroom 3,441686258,Dublin City,Private room,Ä107,2,3,20/05/2023,0.15,83,0,
8.39945E+17,The_little_pretty_home,3175685,South Dublin,Entire home,Ä185,1,27,17/11/2024,1.32,154,15,
8.39949E+17,Delightful Bedroom 4,441686258,Dublin City,Private room,Ä78,2,0,,,79,0,
8.39962E+17,xx Relaxing 1 BR Penthouse Apartment xx,441686258,Fingal,Entire home,Ä743,7,0,,,90,0,
8.40461E+17,Tha Llama Room,478376442,Dublin City,Private room,Ä35,2,32,07/11/2024,1.51,103,18,
8.40489E+17,Hidden gem in heart of Dalkey,15375418,Dn Laoghaire-Rathdown,Entire home,Ä290,3,29,18/10/2024,1.41,52,18,
8.40573E+17,Safe Private Room - 20 min to the city by luas,61111550,Dn Laoghaire-Rathdown,Private room,Ä99,1,3,16/04/2024,0.14,90,2,
8.40647E+17,"Duplex w/ Terrace, Dublin Center",26309677,Dublin City,Entire home,Ä106,10,4,25/08/2024,0.21,20,2,
8.40725E+17,Apartment in Dublin 6,110800270,Dublin City,Entire home,Ä282,25,47,19/08/2024,2.22,152,4,
8.4137E+17,Cosy Home Rathfarnham in Dublin - Christmas Offer,340224996,South Dublin,Entire home,Ä139,10,0,,,321,0,
8.41382E+17,Comfortable Room,106377142,Dublin City,Private room,Ä95,2,8,23/05/2024,0.37,73,2,
8.41438E+17,Cosy flat in Portobello,503520844,Dublin City,Entire home,Ä116,7,43,21/11/2024,2.06,45,23,
8.41628E+17,Bright Double Bedroom In Dublin 4,483024454,Dublin City,Private room,Ä68,3,9,11/06/2024,0.46,298,8,
8.41639E+17,Sunny Double Bedroom In Dublin 4,483024454,Dublin City,Private room,Ä68,3,11,04/11/2024,0.57,272,9,
8.41645E+17,Spacious Ensuite Bedroom In Dublin 4,483024454,Dublin City,Private room,Ä92,14,7,12/10/2024,0.73,283,7,
8.41864E+17,Beautiful & Bright One-Bed City Apartment,74209560,Dublin City,Entire home,Ä119,14,97,04/12/2024,4.55,180,53,
8.41894E+17,Central Top Floor Apt in Dublin 2,74209560,Dublin City,Entire home,Ä109,14,89,04/12/2024,4.17,191,45,
8.42025E+17,Cosy room in a lovely house,504327577,Dublin City,Private room,Ä75,4,7,18/08/2024,0.78,345,7,
8.42041E+17,1 bed apt with River Liffey view,504325661,Dublin City,Entire home,Ä120,3,79,01/12/2024,3.73,58,43,
8.4215E+17,Spacious Private Oasis in Dublin,49468562,Dublin City,Private room,Ä59,1,114,08/12/2024,6.05,128,58,
8.42539E+17,Dunluce,237779122,Dn Laoghaire-Rathdown,Entire home,Ä525,7,0,,,358,0,
8.42556E+17,Charming Irish House,22403545,Dn Laoghaire-Rathdown,Private room,Ä125,14,1,28/05/2023,0.05,364,0,
8.42759E+17,Best Location/Temple Bar!/ City Center W/Elevator!,502141479,Dublin City,Entire home,Ä122,1,34,25/10/2024,3.38,165,34,
8.4282E+17,Lovely double room In Malahide.,414723284,Fingal,Private room,Ä104,1,0,,,361,0,
8.43346E+17,Rooms in Dublin City Townhouse,386346950,Dublin City,Private room,Ä250,2,45,31/10/2024,2.28,255,18,
8.43441E+17,Leevin Studios,488838895,Dublin City,Entire home,Ä162,1,134,04/11/2024,6.52,357,96,
8.43442E+17,Stunning guest house in Dublin,65604080,Fingal,Entire home,Ä94,2,55,25/11/2024,2.74,42,31,
8.43455E+17,Central elegant apartment,4436962,Dublin City,Entire home,Ä400,2,13,22/09/2024,0.67,180,8,
8.43468E+17,Sandymount Georgian Redbrick,58834653,Dublin City,Entire home,Ä900,6,4,02/07/2024,0.24,199,3,
8.43573E+17,Victorian Townhouse,55365794,Dublin City,Entire home,"Ä1,700",2,0,,,179,0,
8.44073E+17,xx Relaxing 2 Bedroom Apartment xx,441686258,Fingal,Entire home,Ä743,5,0,,,90,0,
8.44131E+17,Cozy double room!,106377142,Dublin City,Private room,Ä114,2,8,23/05/2024,0.38,68,2,
8.44194E+17,1 Private Master-Bedroom in Penthouse,133733770,Dublin City,Private room,Ä164,1,5,08/09/2024,0.26,38,2,
8.44271E+17,Spacious bedroom with private bathroom,356764839,Dublin City,Private room,Ä115,2,12,08/09/2024,0.57,80,4,
8.4434E+17,En-suite room in a family home,130156798,South Dublin,Private room,Ä85,1,16,24/09/2023,0.79,302,0,
8.44794E+17,Super central 2 bedroom/2 bathroom apartment,21084383,Dublin City,Entire home,Ä142,2,17,24/08/2024,0.96,19,12,
8.44921E+17,Modern flat 25 minutes to city Centre,56805534,Dublin City,Entire home,Ä155,3,25,18/10/2024,1.33,5,18,
8.45077E+17,Centrally located 1 Bedroom Apt w/outdoor space,23313523,Dublin City,Entire home,Ä200,2,7,25/08/2024,0.4,8,4,
8.45301E+17,Central Dublin Home,504976199,Dn Laoghaire-Rathdown,Entire home,Ä280,10,0,,,358,0,
8.45382E+17,Bright Spacious Penthouse Apt,57427204,Dn Laoghaire-Rathdown,Entire home,Ä450,5,4,02/07/2024,0.21,364,1,
8.45467E+17,Suburban base to explore Dublin,253080365,South Dublin,Private room,Ä90,2,10,18/03/2024,0.48,65,5,
8.4552E+17,Lovely Double bedroom in D7 Central area,139159813,Dublin City,Private room,Ä150,2,14,09/10/2023,0.66,89,0,
8.45615E+17,Rosie's Rooms,164848071,Fingal,Private room,Ä120,1,22,26/09/2024,1.11,365,11,
8.45681E+17,Little Red B,34301311,Dublin City,Private room,Ä120,1,30,25/09/2024,1.42,16,7,
8.46115E+17,Home from Home in Grand Canal Dock,150457088,Dublin City,Private room,Ä137,1,54,27/10/2024,2.55,346,30,
8.46195E+17,"Unique, Private & Small Bedroom (Double Bed)",340508247,Dublin City,Private room,Ä66,1,74,18/11/2024,3.5,28,37,
8.46343E+17,Friendly home,13200630,Fingal,Private room,Ä127,1,21,15/09/2024,1.1,2,9,
8.46346E+17,House in Dublin,237306214,Fingal,Entire home,Ä500,150,0,,,364,0,
8.46386E+17,Urban Oasis in Heart of Dublin,6973145,Dublin City,Entire home,Ä352,3,3,02/06/2024,0.35,86,3,
8.46403E+17,Spacious Home Fit for a Family,115137238,Dn Laoghaire-Rathdown,Entire home,Ä259,7,0,,,357,0,
8.4649E+17,"Studio,own entrance,Double bed & en-suite",26151088,Dublin City,Private room,Ä89,2,46,02/12/2024,6.8,151,46,
8.46496E+17,Double Bedroom in Smithfield (LGBTQ+ Friendly),854220,Dublin City,Private room,Ä83,2,134,08/12/2024,6.35,71,72,
8.4717E+17,Flat in Dublin 7,38569957,Dublin City,Entire home,Ä95,3,4,21/09/2023,0.2,0,0,
8.47672E+17,Victoria house.,277069488,Dublin City,Private room,Ä90,1,90,08/12/2024,4.25,357,51,
8.47683E+17,One private room in a cottage in Dublin 7,29866968,Dublin City,Private room,Ä100,2,20,15/09/2024,0.98,10,7,
8.48292E+17,Little Red M,34301311,Dublin City,Private room,Ä120,1,41,08/12/2024,2.01,88,17,
8.48424E+17,Small Unique & private bedroom.,340508247,Dublin City,Private room,Ä38,1,33,28/11/2024,2.74,51,33,
8.49198E+17,Welcoming 4BD House with Garden in Dublin!,477816136,Dublin City,Entire home,Ä287,2,37,28/10/2024,1.8,53,17,
8.49745E+17,Double room in Private Rathmines Flat,113300106,Dublin City,Private room,Ä87,1,9,30/10/2024,0.46,6,3,
8.4975E+17,Cosy double room in quiet area,360902395,South Dublin,Private room,Ä83,1,28,29/10/2023,1.34,89,0,
8.51188E+17,A room in Dublin Close to Airport,461345001,Dublin City,Private room,Ä94,1,61,18/09/2024,2.95,292,8,
8.51293E+17,House in malahide,9429269,Fingal,Entire home,Ä235,3,5,30/07/2024,0.29,23,3,
8.51392E+17,"Newly refurbished, spacious Apt",506265213,Dublin City,Entire home,Ä200,1,194,27/11/2024,9.46,326,103,
8.51412E+17,Females Only - Single bedroom in Dublin,194247866,South Dublin,Private room,Ä59,1,8,23/12/2023,0.42,359,1,
8.51583E+17,"3 bed apt, sleeps 5, value, parking & 6km to city",33353654,Dublin City,Entire home,Ä138,3,58,08/12/2024,3.57,88,56,
8.51981E+17,Wonderful 2 bed apt in Dublin 1,234243,Dublin City,Entire home,Ä295,14,7,12/11/2024,0.45,21,5,
8.51994E+17,Spacious 1 bed duplex in Dublin1,234243,Dublin City,Entire home,Ä214,14,7,05/11/2024,0.35,20,3,
8.52017E+17,Luxury 1 bed apartment in the heart of Dublin,35950168,Dublin City,Entire home,Ä153,3,68,01/12/2024,3.32,176,35,
8.52094E+17,"2 Bed Apartment in Leafy Sandymount, Dublin 4",127984226,Dublin City,Entire home,Ä161,3,28,23/09/2024,1.36,365,14,
8.52206E+17,Beggars Bush cosy room,506452332,Dublin City,Private room,Ä139,2,33,08/09/2024,1.62,17,14,
8.52247E+17,Charming hideaway.,486372261,Dublin City,Private room,Ä80,3,4,22/08/2024,0.75,65,4,
8.52293E+17,Beautiful City Townhouse,19466175,Dublin City,Entire home,Ä490,2,83,29/11/2024,4.02,226,43,
8.52755E+17,Cosy Double Room near Centre,506556289,Dublin City,Private room,Ä135,2,11,13/10/2024,0.55,19,9,
8.52755E+17,Cosy Family Room near Centre,506556289,Dublin City,Private room,Ä165,2,27,09/12/2024,1.37,19,21,
8.52805E+17,Cosy Triple Room near Centre,506556289,Dublin City,Private room,Ä165,2,31,08/12/2024,1.52,19,18,
8.52813E+17,Cosy Twin Room near Centre,506556289,Dublin City,Private room,Ä135,2,11,27/10/2024,0.54,19,7,
8.53025E+17,Private room near the centre,201095843,Dublin City,Private room,"Ä1,000",1,0,,,364,0,
8.53531E+17,Central and Quiet + SofaBed,69683252,Dublin City,Entire home,Ä127,4,11,14/10/2024,0.53,361,5,
8.53632E+17,Ranelagh Gem,29072490,Dublin City,Entire home,Ä147,1,30,22/09/2024,1.79,79,21,
8.53648E+17,Stunning Apartment,431849866,South Dublin,Private room,Ä63,1,48,25/10/2024,2.31,353,10,
8.53707E+17,Cozy Apartment on Canal,6562679,Dublin City,Entire home,Ä139,3,19,07/12/2024,3.17,65,19,
8.54137E+17,Cozy Double Room in Dublin City Center - Ireland,33604219,Dublin City,Private room,Ä75,1,20,26/11/2024,5.04,172,20,
8.54737E+17,Aviva view,41137785,Dublin City,Private room,Ä100,2,13,23/07/2024,0.84,107,1,
8.54859E+17,Upper Story Apartment 18 Capel St Temple Bar Area,28161286,Dublin City,Entire home,"Ä1,029",2,41,25/10/2024,2.1,221,30,
8.54965E+17,4 bed private semi-detached,77676625,Fingal,Entire home,Ä330,3,54,10/11/2024,2.67,268,30,
8.55003E+17,Private Double Room+Bathroom with Tea/Coffee,208290165,Dublin City,Private room,Ä91,1,113,03/12/2024,5.72,75,57,
8.55125E+17,Newly renovated spacious 5 bed,46320085,Dublin City,Entire home,Ä750,3,9,02/09/2024,1.64,165,9,
8.55503E+17,Willow lodge with wood burner/Hot Tub.,392619693,South Dublin,Entire home,Ä144,2,100,02/12/2024,5.16,316,72,
8.55671E+17,"Female only ,Park Facing Spacious Room",506223429,South Dublin,Private room,Ä81,60,2,27/05/2023,0.1,345,0,
8.55884E+17,"A cosy, zen space with mod cons",193609733,South Dublin,Entire home,Ä130,1,5,05/05/2024,0.24,7,1,
8.56579E+17,Cosy 2-bed in Temple Bar,507354784,Dublin City,Entire home,Ä200,3,74,07/12/2024,3.7,279,45,
8.57108E+17,"Luxury Dublin City Townhouse, in Trendy Portobello",507456482,Dublin City,Entire home,Ä317,2,20,05/12/2024,1.06,134,19,
8.57617E+17,Single bedroom minutes drive from airport & beach,507007940,Fingal,Private room,Ä56,1,78,08/12/2024,3.83,0,33,
8.57776E+17,GC Petit Palais Dublin (Suite Room),479592783,Dublin City,Private room,Ä100,2,6,26/09/2023,0.32,179,0,
8.57812E+17,Central 2 bed Condo,112062166,Dublin City,Entire home,Ä186,4,13,03/11/2024,0.63,348,9,
8.57909E+17,Tiny home/flat,507633511,Dublin City,Entire home,Ä153,2,39,18/11/2024,2.18,313,26,
8.58026E+17,Quiet Family Home near the Center,130463124,Dn Laoghaire-Rathdown,Entire home,Ä460,1,16,30/11/2024,0.8,314,15,
8.58145E+17,Quiet 1 bed Apartment in Dublin 8,483024454,Dublin City,Entire home,Ä97,3,24,30/11/2024,1.44,311,19,
8.58199E+17,Cute 1 Bed Apartment In Dublin 6,483024454,Dublin City,Entire home,Ä95,3,34,08/11/2024,1.79,299,20,
8.58514E+17,2 minute walk to LUAS (tram)!,126495480,Dn Laoghaire-Rathdown,Entire home,Ä290,27,12,26/09/2024,0.61,345,7,
8.58548E+17,Snug 1BD Home in Dublin!,477816136,Dublin City,Entire home,Ä96,21,12,06/01/2024,0.6,5,3,
8.59118E+17,Cozy Entire Apartment Dublin City Centre,507880708,Dublin City,Entire home,Ä136,2,182,01/12/2024,8.86,111,95,
8.59256E+17,Stylish and comfortable king room with en-suite,1699853,South Dublin,Private room,Ä95,2,24,02/07/2024,1.2,89,8,
8.59401E+17,3 Bed House in Rathmines Village,39914098,Dublin City,Entire home,Ä400,3,11,01/09/2024,0.62,129,6,
8.5992E+17,Home Sweet Home,508027353,Dn Laoghaire-Rathdown,Private room,Ä50,2,8,11/12/2024,0.5,4,7,
8.60713E+17,2 double bedroom small cottage,29866968,Dublin City,Entire home,Ä210,2,24,01/12/2024,1.24,88,17,
8.61305E+17,Ideal South Dublin Apartment,31714672,Dn Laoghaire-Rathdown,Entire home,Ä110,1,3,09/07/2023,0.15,67,0,
8.61354E+17,Airy Room in the heart of Dublin!,118391846,Dublin City,Private room,Ä151,2,48,18/11/2024,2.38,359,26,
8.61361E+17,Room with ensuite near beach,117268931,Fingal,Private room,Ä65,1,92,01/12/2024,4.65,349,61,
8.61553E+17,Cool Condo in town,69683252,Dublin City,Entire home,Ä140,3,3,08/08/2023,0.15,11,0,
8.61581E+17,"Double bed, private bathroom, near amenities",89117294,Fingal,Private room,Ä49,2,91,08/12/2024,4.48,268,51,
8.62013E+17,Apartment in Dublin 4,505329584,Dublin City,Entire home,Ä237,7,10,04/12/2024,0.64,31,9,
8.62929E+17,Gorgeous city centre 2 bed by St. Stephens Green,430187374,Dublin City,Entire home,Ä216,3,48,11/11/2024,2.44,50,35,
8.62951E+17,Your City Retreat in Dublin,20816704,Dublin City,Private room,Ä50,7,0,,,89,0,
8.63696E+17,"Award winning, 2 bed apt. Victorian 10mins to city",91692766,Dublin City,Entire home,Ä136,1,57,17/11/2024,2.92,90,29,
8.65099E+17,A room beside the Phoenix Park,37342522,Dublin City,Private room,Ä75,2,21,16/11/2024,3.13,6,21,
8.65179E+17,Cosy double room with smart TV,494605799,South Dublin,Private room,Ä48,21,2,15/10/2023,0.13,90,0,
8.65743E+17,Cozy Room in Donabate (near Airport),191341515,Fingal,Private room,Ä75,2,52,20/10/2024,2.6,40,25,
8.66388E+17,Spacious apartment close to Luas,439492939,Dn Laoghaire-Rathdown,Entire home,Ä180,3,8,25/08/2024,0.42,85,4,
8.66447E+17,Bright connected central flat,48302552,Dublin City,Entire home,Ä169,2,8,06/10/2024,0.7,29,8,
8.67314E+17,Seaside room in cosy apartment,9803486,Dn Laoghaire-Rathdown,Private room,Ä80,28,0,,,358,0,
8.67355E+17,"Vida Nova: Modern Comfort in Monkstown, Dublin",23603259,Dn Laoghaire-Rathdown,Entire home,Ä360,4,3,22/08/2024,0.44,41,3,
8.67564E+17,Clondalkin single close to Liffey valley,509639427,South Dublin,Private room,Ä76,1,2,15/10/2023,0.1,365,0,
8.67565E+17,"Clondalkin cove
Beside Liffey valley",509639427,South Dublin,Private room,Ä120,1,1,07/05/2023,0.05,365,0,
8.67624E+17,Spacious Room with Relaxing View,357513352,Dn Laoghaire-Rathdown,Private room,Ä49,1,5,23/11/2024,0.25,357,1,
8.68449E+17,Double Room in Dublin‚Äôs City Centre,192709483,Dublin City,Private room,Ä175,1,33,11/08/2024,1.73,162,15,
8.69256E+17,Charming Leopardstown Townhouse,18959968,Dn Laoghaire-Rathdown,Entire home,Ä260,3,45,26/11/2024,2.25,197,21,
8.69316E+17,City Living - Walk Everywhere,41947241,Dublin City,Entire home,Ä129,5,25,15/11/2024,1.52,324,24,
8.69327E+17,Private Sunny Bedroom,17754704,South Dublin,Private room,Ä84,1,3,17/03/2024,0.15,364,1,
8.69352E+17,Modern house with partial sea views,127324857,Fingal,Entire home,Ä275,4,2,17/08/2024,0.11,8,1,
8.69486E+17,cosy nook in leafy Southside,510029814,Dn Laoghaire-Rathdown,Private room,Ä85,2,63,25/11/2024,3.13,86,32,
8.70304E+17,Spacious Docklands Home,195616814,Dublin City,Entire home,Ä815,2,14,17/11/2024,0.78,177,7,
8.70855E+17,Spacious modern home by the sea in Dublin,160759980,Dn Laoghaire-Rathdown,Entire home,Ä476,3,10,30/06/2024,0.54,162,5,
8.7178E+17,Nice Large Room with own bath,510514261,Dublin City,Private room,Ä65,15,2,31/07/2023,0.11,70,0,
8.71798E+17,Double Room,510519758,South Dublin,Private room,Ä90,1,4,27/08/2023,0.23,363,0,
8.72324E+17,Newcastle Apartment,104505392,South Dublin,Private room,Ä115,1,0,,,269,0,
8.72606E+17,Private double bedroom in Dublin,213465247,South Dublin,Private room,Ä50,1,37,04/12/2024,1.87,179,6,
8.72906E+17,"Single Bedroom Monkstown, Dublin",272688682,Dn Laoghaire-Rathdown,Private room,Ä66,1,79,03/11/2024,3.98,345,39,
8.72961E+17,Luxury central at Leeson St,177833932,Dublin City,Entire home,Ä196,3,4,05/08/2024,0.2,3,1,
8.73021E+17,Private Double Room in Dublin for 1 Female,151410205,South Dublin,Private room,Ä45,1,103,04/12/2024,5.83,160,80,
8.73193E+17,"Cozy Room in Stoneybatter, Dublin",93552916,Dublin City,Private room,Ä112,3,36,08/12/2024,1.84,111,22,
8.73236E+17,Private room + Bathroom,510834466,Dublin City,Private room,Ä90,12,0,,,74,0,
8.73277E+17,Peaceful double bedroom with sea view in Sandyford,459735595,Dn Laoghaire-Rathdown,Private room,Ä100,1,85,27/10/2024,4.4,346,38,
8.7332E+17,Lovely Ensuite - 35m City Centre and 10m Airport,18080312,Fingal,Private room,Ä42,4,67,18/11/2024,3.34,122,36,
8.73869E+17,Private Single Room,349354266,Dublin City,Private room,Ä86,1,42,27/10/2024,2.13,341,16,
8.74368E+17,Perfect short-stay private room Dublin,511052742,Dn Laoghaire-Rathdown,Private room,Ä104,1,2,11/06/2023,0.11,10,0,
